,Unnamed: 0,_id,tweet,hateeval_bert,hateeval_nb,hateeval_lg,hateeval_gb,hateeval_svc
7877,11475,61e422d81e8049780ac3126d,@YashicaDutt Thank you for all the work you have done.❤️ Would love to chat with you sometime...I'm sure we could do some great together and very least have lots to share🙌🏽 #womensupportingwomen,0.9814824461936952,0.2380099759472653,0.2720214156399536,0.3650311431787181,0.339406729717538
7886,11486,61e48206517ee3821980d8cf,@khanumarfa These mob will be rewarded with parilament seats and majority society will vote for them,0.986028492450714,0.5789694517106184,0.4810765448832798,0.4083269883131927,0.5
7893,11495,61e40e83b7d7c8e074bb0ebf,@UmeshPa86221249 @BisyarVickram @Manekagandhibjp @MinistryWCD @PMOIndia @CMOMaharashtra @CPMumbaiPolice @HMOIndia @CJI_SC @SupremeCourtFan @ScbaIndia @MSJEGOI #SpeakUpMen  Against  #fakemeetoo  Dramatical creatures destroying Indian society. Say no to feminism  Say no to misandry   Woke up Men,0.9899556636810304,0.4974814759708409,0.3779487501226885,0.2986496599056535,0.2671170505950456
7895,11498,61cbf7e2ff6b33cc67216e43,These are same people for whom we sent our military to liberate them from Yahya khan . We are such a fool,0.7874532341957092,0.4499895161084576,0.3422256232216373,0.4083269883131927,0.3683494481279534
7903,11510,61d5cf8a7b77dfb5f28875de,@ReallySwara We are Farmers We Stand For nation We Are Not Like You Poltical Bitch We Support Nrc Cab We Are Farmers Of M.p India We Also Support Our Religion we Are Not Like You And From You Bloody Anti National.. freedom of speech doesnt mean you speak Against Nation #westandwithmodi,0.9287335872650146,0.3620716616164263,0.4268409923591537,0.5770805869351892,0.722838938679518
7922,11539,61e1325085ff1e72f7418a75,@ShwetaPandit7 @italyindia Babes @ShwetaPandit7 check your phone,0.9317180514335632,0.3104657340791529,0.2556145815695022,0.4083269883131927,0.3348539566050556
7923,11540,61e1117ccc498f75d01869fa,@riturv @NeerajaKona We need #dragonballzonprimeindia #dragonballzonnetflixindia,0.0184045024216175,0.4813175104408475,0.5485021805341654,0.4083269883131927,0.7295305117287874
7937,11562,61e13402d022fb7be711d684,@adaa1nonly Reply do  gy???  #askadaa,0.8130759000778198,0.3492020691492405,0.3277285281201395,0.4083269883131927,0.3923020257758932
7946,11572,61e19e2372115c8f12abc721,@ParineetiChopra Avoid her film,0.9546812772750854,0.227006907681448,0.2862123056712197,0.4083269883131927,0.3535022352841667
7951,11579,61c033a7e7958c0f42f0160f,Cody and LP are selfie WHORES,0.8315284848213196,0.4355178693290656,0.4793296212199476,0.4497533279304478,0.5146215898255971
7971,11606,61d5f1bb7b77dfb5f288d390,@salonayyy plz follow back 🙏,0.003217626363039,0.5025727735976276,0.4912752911829331,0.4083269883131927,0.6285190673344836
7991,11639,61d5e8427b77dfb5f288b605,"@RichaChadha Yes, but unnati comes from capitalism which you don't want.",0.046162161976099,0.4503228077711222,0.5078142100800905,0.4895529349334357,0.6050074197406927
8004,11657,61e489228138f7efd2f8a616,@SoneDoMujha Fuck ads.  New Pfp 😍😍😍,0.0682031288743019,0.3855497283376227,0.322287613357845,0.4083269883131927,0.636425965489217
8018,11679,61d5d93b7b77dfb5f2889036,"@taslimanasreen Actually due to demolition of Afghanistan, more extremists spread to Bangladesh and part of Kashmir,who is annoying. We have to demolished by agreeing within limits",0.9853274822235109,0.416748977523534,0.4392335025762505,0.4083269883131927,0.4079284872589849
8030,11699,61c1e2a4ed35dab7b3744ace,wishing all r*p3 enablers a very fuck u 😊😊😊,0.0806779935956001,0.5360664587463557,0.4133016816652389,0.4083269883131927,0.6660382005218082
8039,11711,61dd39d8cd0e7d6a415702b3,"@TejaswiMadivada Not when ""To find yourself, think for yourself"" Socrates. Are you ready 4 real #PeoplePower unite nation 4 #socialjustice #womenempowerment? Today, not tomorrow! ""The future depends on what you do today"" #Gandhi.",0.8975337743759155,0.2623078747111068,0.2566812423261386,0.4146266305166249,0.3589480056212699
8055,11737,61c1de0f837af577b2930031,"THE  MOST SHAMELESS,MOST OPPORTUNISTIC,LOWEST CHEAPEST,PORKISTAN LICKING,DESHADHROHI CRIMINAL-SICKULAR FRAUD,  **CONGI'S**,dangerous **Metamorphosis** only for SAKE of cheap**Terrorist- JIHADI-MURDERES&amp;killers**vote 🤔🤔🤔  https://t.co/V2Z1e4M2pc",0.9727957844734192,0.5671633026511476,0.3276623449277939,0.2362927351920316,0.2798146918104849
8059,11744,61c1e0fe78e60889d95c6c6b,Lets be honest aint none of you Lincoln bitches wife material... none🗣,0.7776814699172974,0.6741432169861484,0.6450648307742685,0.6478108068221887,0.6434559656504526
8066,11753,61dff02cceb7fcd45b987e06,@AnkzBhargava Stay Twinkling.. GOD BLESS YOU☺️,0.0030816714279353,0.6062985021827785,0.4635745016658002,0.4083269883131927,0.5168345050418498
8072,11759,61dfd20071efe70aed9c7186,@ameesha_patel Your husband use to earn many.,0.97954124212265,0.5116041403003506,0.4362873910707587,0.4083269883131927,0.4169234077457671
8073,11760,61e18f0923b51d22a44fd4b3,@iamsonalibendre @TheFarahKhan Love you sonali❤the only decent lady among jokers,0.7192291021347046,0.281131725873495,0.2183435238181811,0.4083269883131927,0.346948132881518
8075,11762,61c1df2278e60889d95c688f,he still a bitch tho,0.4690666794776916,0.5301552753832837,0.8608322646867169,0.772083108669147,0.9956353218293016
8081,11771,61cbf1fa16418412f84e7f89,"Nobody dares mention that the entire region from Jamia to Jasola, Shaheen Bagh Kalindi-is littered with illegal bastis,including on Yamuna river bed going all the way up to Noida. This area houses lakhs of illegal Bangladeshis &amp;Rohingyas. It's commonly called mini Pakistan.",0.9718429446220398,0.6288880750954357,0.5495189929454867,0.6099866899693767,0.6380224159282979
8083,11773,619dbd4dde83f8b60cc9b3ec,Both #SushantSinghRajpoot and #RheaChakraborty been made political victims to hide the failures of this regime. Bloodthirsty bhakths the curse of India! #COVID #SupremeCourtASham,0.9585202932357788,0.3076146742468066,0.3224647412028501,0.4083269883131927,0.3623411312329485
8088,11780,61cab2c540be6f9897ba52b0,@MenTooSave She should be punished,0.9866693019866944,0.4364317061336479,0.3391040142310092,0.4083269883131927,0.3959592504502544
8111,11814,61d5eea27b77dfb5f288c8ba,"@_sabanaqvi Nobody ever includes women in the list. You are a lucky lot, hardly ever punished like men are. Higher status women, young women? Treated with kid gloves. Never see feminists bitching when women get a sweet deal.",0.9164109826087952,0.3316267465898691,0.487257786873623,0.4840809773424565,0.4453531494230981
8120,11826,61cb6a8dd6ef52bffa8142ad,Military bimbo sounds like an insult Miu would come up with,0.0231147464364767,0.4274736664053351,0.4556504184486155,0.3828162430016844,0.610906760293857
8126,11833,61dc508311ae5ace4fb57fbc,@thealkayagnik Good morning Alka jee.. Missing you soo much. Please come back soon.,0.0032863202504813,0.5286707687084801,0.4499854627658217,0.4473519835296372,0.612013960817051
8142,11854,61e19f7dff8ef2dfd8f9dab5,@Ayeshatakia Gorgeous she is...,0.8193702697753906,0.368903977841741,0.2955248627502715,0.4083269883131927,0.3736723704352377
8146,11859,61dc251811ae5ace4fb56316,@AshviniYardi @ViniyardFilms U have not wished @akshaykumar a bday ..he is Ur best fellow person and buddy at one time #Fugly #OMG #LaughterChallenge,0.0057058045640587,0.647709093539034,0.4827061152041896,0.4146266305166249,0.5055504769829834
8147,11861,61c236b7aaa595c5bca8cab3,@iamFirki Doge Virus is back 🤣🤣,0.0132978856563568,0.5058056692991214,0.5378087510248388,0.4083269883131927,0.7919858507630182
8154,11872,61d60cf67b77dfb5f28924d3,@meenakandasamy @SudharDravid No. Not free,0.0522500239312648,0.4759674122756385,0.5380036517448004,0.4146266305166249,0.6201520627279039
8177,11903,61d5bbd37b77dfb5f2885829,@KushaKapila Chal bhag jhoothi aurat!  Women like you are a blot.. You can do anything for money.. Promote r@pe culture for the sake of money and sound cool..,0.9760528206825256,0.508080582579477,0.6214676777689585,0.3668380779375934,0.6253688731081882
8191,11924,61cc291709a66127dd0b4b1e,C-SPAN caller scorched by Muslim comedian for ignoring Jesus after she rants ‘gays are abomination to God’  https://t.co/7GiJpUTi9w,0.8181576728820801,0.4606047054502769,0.3034264399113314,0.3231378216942048,0.2493612664126736
8198,11933,61dd58d41a978dfeefb142de,@disha11parmar is ruining the prev season hit show😭😭😭 Nd @rahulvaidya23 ka to baat e mat kro. Jobless shadi mein gane wala😭😭 #RubinaDilaik #RubiHolics,0.860019862651825,0.4959606077273752,0.3228253948657331,0.4083269883131927,0.3946856910022686
8228,11978,61bcc558065cab311e8259ae,#Tinder #Bumble #POF #OKCupid have taught me that #WomenAreTrash,0.9100406169891356,0.1845867930146518,0.2283178835308628,0.4083269883131927,0.2982335133417927
8233,11986,61e41f9ff9149cad8a7b56b8,"@bainjal @abhisar_sharma @priyankagandhi Madam sorry to say, why only Muslim, other people also living in India. So this for all secular Indian and all Secualar UP people too. I am a Muslim and follow my religious but if any Muslim did wrong I say its wrong and have to give the valid punishment. So its for all Indians",0.0353779643774032,0.5053401462791947,0.6735574324814764,0.6017674881954326,0.4925650556838362
8246,12007,61e12ebe29158668d17a90ef,@Riythvika @JoveihJoshua Worst makeup dear.,0.9803085327148438,0.4444812506295903,0.3994185579293648,0.4083269883131927,0.4092313075720025
8247,12008,61cc294972d32ffd80e36500,What utter scumbags. Fucking soulless ghouls. #Remington,0.0150075480341911,0.5734538957822146,0.4340205824351997,0.4083269883131927,0.7019185409813057
8251,12012,61bc6ae3e4ae841aa1e71902,#MensLivesMatter Wonder what would be the result of the same poll for India #NoIndependence4Men #JusticeForLovepreetSinghSidhu #Justiceforcabdriver #StopViolenceOnMen #FalseAllegations #FalseAccusations #False498ACases #GenderEquality #GenderNeutralLaws #SaveIndianMen,0.980924665927887,0.3761846260088389,0.4261122193000202,0.4083269883131927,0.449224152745068
8256,12018,61dc239d11ae5ace4fb55f35,@thukralnikita Ur so beautiful,0.0121489558368921,0.5807089528020815,0.5092284398012461,0.4083269883131927,0.6107992210462295
8263,12029,61cc2544cb78dc17222fb7d4,@_sabanaqvi Rave party. Farmers protest is already  being taken care of by Ola U Uber!,0.8376421332359314,0.2698268194116874,0.2740639332349857,0.4083269883131927,0.3494328087187994
8295,12075,61de6407bc26c6f83cd05c2a,@Aishwaryadutta6 Ur so beautiful,0.0121489558368921,0.5807089528020815,0.5092284398012461,0.4083269883131927,0.6107992210462295
8297,12077,61bc7274065cab311e825032,so true!!! #womenaretrash #allwomenarethesame #imamisogynist,0.9806777834892272,0.2932488361476768,0.2550573957231328,0.4083269883131927,0.2518425990994333
8300,12082,61e1416585ff1e72f7419b54,@DiganganaS We want birthday party !😎✌🏻,0.0059498902410268,0.420566938362469,0.4580061100013072,0.4830543094503832,0.6142416848007092
8322,12118,61c1e04e78e60889d95c6b08,Build a bitch is a funny ass song,0.037420280277729,0.6664371096025735,0.8705197031266648,0.7655814068616923,0.9999858232566934
8336,12136,61c1e1c578e60889d95c6e65,bitch @kkkhadigan u small😭,0.8951289653778076,0.5643407240093034,0.9134216254697208,0.772083108669147,0.9999942820723348
8350,12153,61cbeed5326081e9159a7262,@PoulomiMSaha real feminism,0.9819868803024292,0.5532871862649843,0.5523709046699101,0.4083269883131927,0.5197074938208783
8354,12159,61dc031211ae5ace4fb51671,@Esha_Deol @ajaydevgn @ApplauseSocial @BBCStudiosIndia @DisneyplusHSVIP Welcome Back 💖💖,0.0056597334332764,0.4637862608679348,0.6942573634908408,0.4083269883131927,0.6862345154016566
8370,12185,61e4178c3a89909ebf7b5a66,"@medhanarmada @pmo @RadhamohanBJP Farmers would be looted ,if there is no punishment for Satanic anti beef terrorists.",0.9877129793167114,0.4371835394421552,0.3807345129920794,0.4083269883131927,0.4443771524155344
8396,12219,61c1e0f7837af577b29305ca,She can now safely plan to migrate herself to that country. Being sickular.,0.9871622920036316,0.4343918168957484,0.6393202389696008,0.5366812986590886,0.6463067498097872
8398,12221,61d5d9107b77dfb5f2888fd4,@taslimanasreen In Gita 3.26 it's laid that the learned must not put the commoners into confusion. They must pick up the Righteousness and gide commoners to follow.,0.0220902562141418,0.5538894938494975,0.575965430811244,0.4146266305166249,0.6003074145885717
8405,12228,61c1e0fd78e60889d95c6c69,@WORSHIPSUMMERJ Good bitch,0.9896546602249146,0.6118166003539978,0.961362392481892,0.772083108669147,0.9999999870425372
8426,12252,61cb6a9fd6ef52bffa8142c8,Yo!! Bimbo.. Yea you!! Open up already..,0.0743766129016876,0.6071146196885437,0.5022990983369879,0.4083269883131927,0.5930856393088816
8430,12259,61e12b1b0776fd1c94712448,@NeerajaKona Plsss follow back mam,0.0031999801285564,0.5003381807640084,0.4628718197169874,0.4083269883131927,0.6157135971414861
8441,12279,61e1141285ff1e72f741675f,@bombaysunshine @TwinBabyDiaries @KVBohra Beautiful girls! Happy birthday and god bless you both 💕,0.047648649662733,0.5880897687136734,0.5318422189011482,0.5156812740956114,0.6012415786350801
8469,12320,61c1e104837af577b29305f1,@OpIndia_com Their breed is divide &amp; rule. They made NE call India as mainland. Their mission is not to connect India. Vajpayee Ji was needed for golden triangle highways. Congis will ride on fake Sickular as long they can fool Indians &amp; loot India,0.8786031007766724,0.4720508172195848,0.3811954849310368,0.4083269883131927,0.4178303874178051
8478,12335,61dfee5ae7dfd99c9f9fb323,@ImVanithaVR @vedakmurthy08 @AKohli18 are killing it 😂 🔥,0.8618443608283997,0.5420606019222777,0.5087461952801668,0.4083269883131927,0.5066115219880045
8479,12337,61e284152f5bfe72795d7473,@Lisaraniray @academic_dud The international community will do zilch! Did they do anything when Pol Pot was massacring the Cambodians. For them India is just a huge market for their trade.  Show me the money honey.,0.9322338104248048,0.3403288864204822,0.3718167795968213,0.4083269883131927,0.3978002177908986
8488,12351,61e27f725e6622c07629b2e3,@divyadutta25 @jkd18 May be right because govt can do this but is not able to hang the bloody rapist. Ashamed of Delhi govt. Modi can overnight change currency make govt but cannot protect or take strict actions against the bloody rapist .... that's why important to teach girls about sex.,0.9312427043914796,0.3005428894138197,0.3607498327785435,0.4083269883131927,0.4192686647656333
8500,12367,61e18d3dbc38997ba7c0985a,"@mandybedi Madam ! don't try to be funny ,",0.8380966782569885,0.4457335227081462,0.4426892360491331,0.4146266305166249,0.4479999343517378
8507,12381,61caacb5b24219e2b49492fc,@RavinderKapur2 And why you all have murdered kashmiri pandits,0.9694799780845642,0.7167661912692141,0.5565388587904402,0.4083269883131927,0.5078354836157551
8508,12382,61e28852129e2e843158c5f3,@raimasen Welcome,0.0238871164619922,0.4061549344019752,0.6411046937615617,0.4083269883131927,0.4787972738803606
8525,12402,61dfe825e7dfd99c9f9fa3bf,@jonitamusic Pretty girl,0.7073557376861572,0.4370283207565798,0.4909956975882355,0.4083269883131927,0.5109832990969665
8534,12413,61cc2549136977e26a2ee985,"@rashtrapatibhvn @PMOIndia  How can you get justice when the state is run by the mafia extortionists,  ISI,  pak agents? When the govt is involved in antinational and terrorism, where shall common people go? Who will protect common masses? Corrupt politicians will protect",0.7563064694404602,0.382196946890569,0.3878880092942565,0.4276037809873538,0.4431773236523075
8538,12417,61e47a3db346a37e37b84d2d,"@bprerna @DelhiPolice . @DelhiPolice arrest this girl, she is spreading lies",0.983333170413971,0.5494463640084539,0.5479190548107274,0.4083269883131927,0.561441423693967
8540,12420,61e48ab88138f7efd2f8ab7a,@seemagoswami @virsanghvi Not just terrorists … the devil itself,0.016532527282834,0.6413332947947165,0.4523319755515352,0.4146266305166249,0.484834488200551
8541,12421,61d6015a7b77dfb5f289037c,@LambaAlka Rush to action but sad no one can listen waiting for god punishment this people no humanity OMG 😳,0.8741865754127502,0.5433181420472705,0.4680862840952021,0.4083269883131927,0.4404403389759292
8554,12446,61d5ffb37b77dfb5f288fd34,@salonayy How is it omg serials😊😊,0.0039774011820554,0.720978721922866,0.6289517788458889,0.4083269883131927,0.6200742082960765
8602,12511,61e476384ba7d1c0fd57a92d,"@_sabanaqvi So will u advocate now that illegal Bangladeshis should be sent back to their vatan as they r lowering our per capita income as lots of manpower terms of police, grants, judiciary as well as jobs r spend on them.",0.9876147508621216,0.3518333919052122,0.4837334561313772,0.6099866899693767,0.5953054218928304
8611,12521,61c1e14a78e60889d95c6d30,@DamoSpin dont watch cox go bitch about something else,0.0047597247175872,0.3916919015299955,0.7184581018887644,0.7600843404605153,0.9736430704929784
8656,12588,61e141635b61a506821c06c9,@DhivyaDharshini @kiransaphoto @galattadotcom Beauty Queen 😍😍,0.066860407590866,0.6542558846322429,0.432970372562138,0.4083269883131927,0.4685739540875322
8665,12602,61e10e79a62c2dd0c5125d61,@kritisanon @Varun_dvn @nowitsabhi @Deepakyahanhai @amarkaushik @nirenbhatt @Soulfulsachin @JIGARSARAIYA @SachinJigarLive @MaddockFilms @jiostudios @JioCinema Back to back hit 🔥🔥 💯 cr...,0.003653384046629,0.5240967751682812,0.5274246164636521,0.4083269883131927,0.7420409389819244
8674,12623,61e283fe2f5bfe72795d7428,@lakshuakku Of course CSK would get support all ground.,0.0055600102059543,0.4605818827520601,0.5386346693344851,0.4182567429393599,0.6090419391529116
8676,12625,61c232e6f3e0f96f448e5766,@vishkanyaaaa Because many couples could complete the mission only in this position.,0.6965453028678894,0.3373093323925827,0.3516178262716321,0.4083269883131927,0.3566379673886514
8684,12636,61cab25ba8a77a88dbe61822,"@Diggi840 @IndiaAboriginal @sushant_says @MonaAmbegaonkar @IndiasMuslims @IndianPrism @isai_ @RameshN14674073 @rajakumaari @Sophie_Choudry @neeleshmisra @SirManojYadav Are you sure child are 4 in number? there are 2 ladies means 2 families into photo, and total 5 kids.  Is this not wrong???",0.9577262997627258,0.3470037222604493,0.4028159424734989,0.4146266305166249,0.4550673022051898
8689,12642,61c033d2e7958c0f42f016ab,At me next time whore,0.9827616810798644,0.530638509017536,0.7836952854256061,0.6839400470234975,0.945635870564874
8697,12651,61c1e25452c24292deb80d57,"@reneeygraham @ScotMackRI And #baldheadedliars l, mostly #feminazi's, but sure.",0.8819396495819092,0.3498003257336003,0.2851839738863507,0.4083269883131927,0.3549644457661291
8698,12652,61e483f64ba7d1c0fd57c298,@rohini_sgh I want a piece of that cake 🍰,0.0385088361799716,0.6355837241815285,0.5670846868453733,0.4830543094503832,0.6773184291025787
8700,12654,61dfe74b546338b7cb763a17,@TheShilpaShetty @Chrisapaa @ShamitaShetty REIGNING QUEEN SHAMITA,0.485272616147995,0.6338878516982878,0.4742313979639778,0.4083269883131927,0.4905761686625789
8711,12668,61dc251411ae5ace4fb562f5,@AshviniYardi @SirPareshRawal @umeshkshukla @HemalAThakkar @akshaykumar OMG!!! He stole my name...give me a role please..🤪,0.0052833436056971,0.6627364152673157,0.5825666529998818,0.4083269883131927,0.6142174743485622
8725,12692,61e280cf15ee177c89a6fab9,@PhogatRitu @geeta_phogat @BabitaPhogat @sangeeta_phogat Looking very nice phogat sisters,0.8983845114707947,0.3937274521329248,0.3360488317021667,0.4083269883131927,0.3973980291303193
8733,12703,61e281cb4cffadb7b4381c32,@moonstar4u Publicly we have to vandalize this kind of act.  Slow law process and Mercy Petition increasing their shit desire.  We will have to set a benchmark that if one will do this heinous crime will be executed in very severe way. You can't let them Rape and then let them live in Jail.,0.9809510707855223,0.4844465914282559,0.5010805788865631,0.4830339402407028,0.5239847018644346
8752,12737,61bc5c0509fe5528cc508753,@MenAreImportant Nothing much tat a husband can do with these #GenderBiasedLaws.,0.9836801886558532,0.4908069144523383,0.4636100016677001,0.4083269883131927,0.4869728589497561
8753,12738,61e4329e1dc92e5e7ee67791,@PhilipK32745374 @JagratiShukla29 It is my advice to rice bags to keep their mouth as well as ..... Shut.,0.0067561161704361,0.6457942281170598,0.5347852233056809,0.4945759025339927,0.7451656436570815
8803,12827,61bc725f09fe5528cc508f84,Another Celebrity divorce where #AblaNari woke up after many no of her husband’s successful career years to realise #SelfRespect with condition of huge #Alimony &amp; #ChildCustody! Shame on such women who can stoop at such levels misusing  #GenderBiasedLaws #MenToo #ChildAlienation  https://t.co/MWCmqT6xmB,0.9053777456283568,0.4302389775522771,0.3044790630194149,0.2508982967555276,0.2502281659325635
8811,12837,61dd41b2cd0e7d6a41570e01,@Vaaniofficial apna WhatsApp number send karo please number send karo please,0.044533398002386,0.4843124889849672,0.4798424676336236,0.4083269883131927,0.6071057120992877
8827,12857,61dbeaa3bd8f3c7ddb3468ab,@SheenaChohan @PrithviTheatre Wow so pretty traditional look,0.0058600772172212,0.6029984756142903,0.5061013209810161,0.4083269883131927,0.4859310399078991
8842,12883,61e420343a89909ebf7b7663,@mehartweets How hungry you are for free money! People like you will always look for free things. Do some hard work if you are not a beggar and earn! @mehartweets,0.9834997653961182,0.6328539367212012,0.7122932863625265,0.4354332902581774,0.6817956193792204
8843,12884,61dd39d844d18b16f8e0c368,@anasingh @BeingAshu79: Definition of a Happy Couple: He does what She wants and She does what She wants ;),0.7741253972053528,0.432563166469568,0.4710922985874058,0.4083269883131927,0.5198112657351747
8861,12918,61d604ed7b77dfb5f2890edd,@KaushalBodwal @DelhiPolice They don’t reserve roses,0.0096941934898495,0.6128051941085119,0.39217356232121,0.4083269883131927,0.45545962676771
8891,12959,61e4772b517ee3821980be3a,@madhukishwar @PMOIndia Where is the government accountable to its people. They only demand compliance from people. No deliverables from them,0.8046786785125732,0.2752333726980639,0.2966354825233676,0.4083269883131927,0.2524618860594019
8901,12972,61dfd43ee7dfd99c9f9f83a7,@ImSushVerma Lockdown ka fayda,0.9071075916290284,0.532883654900873,0.3557901619179908,0.4083269883131927,0.4208304806321005
8903,12975,61e282dfc85c5341567085fc,@minimathur @MumbaiPolice No matter what Hindus are dumb like anything. It’s a fact. Even me being a hindu knows it. Did any hindu ask why is there no protest when rohingyas came in illegally? No one di.,0.9528958201408386,0.4208121924605518,0.4241350802008315,0.4926825358601511,0.5053311126122165
8918,13005,61c1e00d52c24292deb80905,"@DelayKathleen @desta_ge64 @benshapiro @SamanthaJPower Ok, now I know I am dealing with a feminazi! Why are the vaccinated still getting covid and spreading it to other's? If this vaccine is so great and needed to to be taken by everyone why has it killed over 15,000 people? Why is it so important to mandate a vaccine for a virus",0.9398968815803528,0.3410907991067018,0.3520273607419711,0.4083269883131927,0.3524115979161416
8953,13059,61a4a71bb6dddaaa187ac717,@shawin23 @ExSecular @Wild_Squi @Lame_Bajrangi Seems like #JackMa is also accused of #498a this switched his job.   MenToo #savemen #mencyclopedia #NotAllMen #GenderNeutral #menenism,0.6083477139472961,0.1743562718396471,0.1561801778389391,0.4083269883131927,0.2931602128165248
8957,13065,61c0695d9a58f3c7c3c5d4d5,India has become an Extremists state in which Minorities are being Targeted on Daily basis !!!  By the Way what the Hell is this Love Jihad 😆 ???  @UN_HRC @POTUS @OHCHRAsia  #IndiaFakeDemocracy,0.975796103477478,0.343669596257506,0.364924298732343,0.4083269883131927,0.4185935691275212
8958,13066,61e12c515b61a506821be9b8,@bhawanasomaaya @rekha_bhardwaj Stupid this not a Tamil girl ... stop degrading my state a dumb 👎🏼,0.0036005994770675,0.52295630580008,0.6286090737017841,0.4347150704278085,0.8712371125514791
8961,13069,61d5a0bb7b77dfb5f2882d3b,@khanumarfa Naya toolkit.. nobody gives fuck to those snakes,0.8973310589790344,0.4906918184017232,0.3941514335284302,0.4083269883131927,0.6331636071679662
8965,13076,61c1ddd578e60889d95c65ec,having a break from reviewing through tiktok but my mind subconsciously singing way 2 sexy with fine men i’ve watched hahahahaha why does this song have the bad bitch energy for boys or was it really meant as their anthem hahahahaha,0.0035924382973462,0.3218528014293573,0.3022133849545341,0.4927499220184477,0.6222966412980875
8980,13097,61cc2a0472d32ffd80e366de,Overthrowing a government doesn’t happen without scumbags like you @Jim_Jordan,0.155120849609375,0.6055887313148274,0.4977069980947493,0.4083269883131927,0.5344357882073278
8987,13108,61e199913f6f96ee8dcf21a5,@Sophie_Choudry Will get it for you. :),0.0044696740806102,0.4758442681195841,0.568827071997992,0.4182567429393599,0.7644335201676598
8989,13113,61d5d8cd7b77dfb5f2888e51,@taslimanasreen Women are unsafe everywhere 😤,0.9858784675598145,0.4008571188189436,0.4653946637587658,0.5068173791690392,0.4739481715332725
8999,13125,61e13c3bedb8f614ff371f03,"@jonitamusic Ur so beautiful, why not be a singing actress??",0.8442109227180481,0.4592242458984797,0.438416195007406,0.4146266305166249,0.5
9004,13130,61cc2a0472d32ffd80e366e1,The fact that these scumbags got nothing but a slap on the wrist means they’re willing to do it again. And it could be worse. I don’t know what it takes for people to see this is a cult. They don’t care about anything besides their supreme leader.,0.7900782227516174,0.4032217714100755,0.3863718802264351,0.4083269883131927,0.4095743492496671
9009,13135,61cb4315459607b587018dff,@SkitSkrrt @chiuot7 Smart ass,0.0757802724838256,0.6402381163376625,0.5507160608209115,0.4250194470072409,0.9074515057280717
9023,13152,61e12e1b5b61a506821bec50,"@bhawanasomaaya This is called slavery. Still these Dalit are dominated by these Samajwadi, Bahujan party &amp; Congress party.. Dalit want to remain Dalit..",0.71662837266922,0.3348485195995725,0.2978290587606148,0.3798813244255927,0.4191802554837547
9038,13177,61e125656b98a8227eaf205e,@taapsee These woman make us proud🥰,0.9903727769851683,0.3879671140687385,0.5189253833615521,0.4349873394006078,0.4546764020625676
9055,13201,61e12264d27c0a6f757eb21c,@kritisanon Please take care,0.0174382515251636,0.5015376972794211,0.4892389869302531,0.4083269883131927,0.6438329724130689
9059,13208,61e19cbe4308e9898667c524,@Charmmeofficial Chubby girls 😍🤗😍,0.1921985745429992,0.6339748690587249,0.7634633558946191,0.5156812740956114,0.8570116116161781
9067,13217,61c231080c7c664fcf0d541a,Did you guys notice that no girl has pimples on social media ?? 😕,0.6658927798271179,0.3066939550335921,0.2747276344952397,0.4083269883131927,0.3723248629202016
9071,13223,61e19f1a869548825939729f,@realradikaa @imAmithun_264 He is such a ladoo😍😍😍Merry Christmas 😍😍😍,0.0029846858233213,0.6159157195330291,0.4527846661340199,0.4083269883131927,0.4765471164462521
9098,13262,61e13460e5af88a0a855e20c,@FarahKhanAli @deespeak Plz try 2 understand.. No 1 is against Muslim. This bill is against illegal migrants. India is not Dustbin. Every 1 &amp; any 1 can come &amp; live here. India is for Indian. Get some detail before making statements.,0.9518471360206604,0.3849688581813059,0.6686899304066825,0.6598299468318649,0.6778703776431183
9118,13294,61e13cbb78928ade3ca7b692,@ektarkapoor I'm really wondering for wht she got this award  Is it for her ALT channel n for destroying youths  Seriously man whts going on ☹,0.980230987071991,0.2329423110592177,0.2108317224378593,0.4083269883131927,0.3176152320092406
9137,13319,61cc288f72d32ffd80e362e4,"As a newly registered Democrat, I say this with utmost sincerity: Democrats are dumbfucks. Republican scumbags have no honor or decency. Don’t be nice to the domestic terrorists.",0.8488239645957947,0.5415074827821745,0.44915735200907,0.4083269883131927,0.4630746989069755
9141,13325,61dfeedb71efe70aed9c9e52,@_iamnaaz_ Soo much hot 🔥💣💋🤩,0.0050004152581095,0.6019066031387335,0.3993750303703926,0.4083269883131927,0.4866585631152275
9142,13326,61e10db1f93e2e4e2c350935,@meghanasraj @chirusarja We r always vt u ma'am,0.0031179313082247,0.5624063553974592,0.6888318015158742,0.4290492263432838,0.7599181316272186
9160,13356,61e492598138f7efd2f8c080,@sagarikaghose SACK HIM,0.285798579454422,0.6611472982560801,0.4439382662600847,0.4083269883131927,0.4900836375925018
9171,13376,61e12c45a62c2dd0c512844e,@koenamitra i cant believe that i was once a fan of yours and sympathizer of your nose job your as insane and ignorant as kangana.Zionists Illegal settlers are the ones who are evacuating the rightful people of Palestine its  not the land of Zionist Pirates terrorists pathetic!,0.9724689722061156,0.4974001764998429,0.5521518462357566,0.6331529350724151,0.557986644008566
9194,13407,61e27fbdc85c534156708163,@MayantiLanger_B @isaguha @meseemajaswal @Elmakapelma @PathakRidhima All women Power in CWC 19. Ridhima and Mayanti looking gorgeous.,0.7521825432777405,0.3323387033546764,0.3709911327170474,0.5068173791690392,0.420189635666629
